1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;84;402
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;96;419
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;76;438
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;82;445
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;54;633
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;60;643
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;82;814
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;88;826
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;10;287
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;20;298
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;42;724
1692379958189921_stretch_crop_h3250w604_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;46;735
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;48;753
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;75;790
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;103;274
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;123;302
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;83;608
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;100;629
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;37;288
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;54;302
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;1;475
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;13;494
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;20;459
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;29;468
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;3;518
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;11;530
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;7;600
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;13;615
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;48;617
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;57;628
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;114;597
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;124;612
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;104;448
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;114;456
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;105;473
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;112;482
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;61;327
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;66;335
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;8;455
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;16;465
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;8;770
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;14;786
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Porosity;1.0;rect;upper left;14;311
1692379958293522_stretch_crop_h3208w667_blend_crop_h1024w128.png;Porosity;1.0;rect;lower right;25;327
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;49;742
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;74;779
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;84;578
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;104;596
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;101;504
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;115;526
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;89;275
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;107;298
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;64;519
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;78;540
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;55;520
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;60;530
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;71;448
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;76;459
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;3;559
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;11;568
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;1;597
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;10;606
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;11;629
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;22;639
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;116;728
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;122;737
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;35;605
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;44;614
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;30;529
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;35;536
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;34;416
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;41;426
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;46;241
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;52;247
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;86;670
1692379958343101_stretch_crop_h3115w635_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;92;680
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;53;736
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;82;782
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;59;407
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;73;425
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;10;679
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;28;700
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;115;629
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;128;656
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;33;773
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;42;784
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;86;789
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;95;801
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;117;672
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;124;683
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;85;275
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;92;283
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;43;252
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;51;263
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;26;246
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;38;257
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;82;449
1692379958382451_stretch_crop_h3229w594_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;89;459
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;44;763
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;76;803
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;68;433
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;84;457
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;97;248
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;113;274
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;71;216
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;86;241
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;39;360
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;48;373
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;48;399
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;55;411
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;64;401
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;71;409
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;51;461
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;60;475
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;102;348
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;110;360
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;48;655
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;59;667
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;19;675
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;26;686
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;96;741
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;107;755
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;113;428
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;121;445
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;68;583
1692379958464310_stretch_crop_h3323w656_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;74;590
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;43;684
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;64;724
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;79;779
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;95;800
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;30;268
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;53;290
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;11;407
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;25;422
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;59;360
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;66;372
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;103;302
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;110;313
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;112;352
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;122;364
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;119;447
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;126;456
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;41;472
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;48;479
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;88;553
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;95;563
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;39;570
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;47;580
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;47;617
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;56;624
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;121;635
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;126;645
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;31;649
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;36;657
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;42;660
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;49;668
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Undercut;1.0;rect;upper left;67;455
1692379958524717_stretch_crop_h3406w698_blend_crop_h1024w128.png;Undercut;1.0;rect;lower right;113;775
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;54;214
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;76;243
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;75;806
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;90;822
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;99;384
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;111;401
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;73;343
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;84;355
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;32;443
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;43;459
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;88;512
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;99;533
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;28;516
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;38;524
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;101;454
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;108;463
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;116;551
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;125;566
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;113;380
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;124;393
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;112;702
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;123;720
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;116;347
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;121;355
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;105;764
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;112;776
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Porosity;1.0;rect;upper left;14;762
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Porosity;1.0;rect;lower right;46;805
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Porosity;1.0;rect;upper left;50;744
1692379958696640_stretch_crop_h3552w615_blend_crop_h1024w128.png;Porosity;1.0;rect;lower right;69;769
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Entry;1.0;rect;upper left;42;767
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Entry;1.0;rect;lower right;68;799
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;29;745
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;49;767
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;46;590
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;57;603
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;82;205
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;104;233
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;15;336
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;27;352
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;2;805
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;16;845
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;79;750
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;89;771
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;78;474
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;88;488
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;44;492
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;57;503
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;86;281
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;94;297
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;17;239
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;24;252
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;71;235
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;78;245
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;113;405
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;123;416
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;6;481
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;lower right;17;494
1692379958765585_stretch_crop_h3271w563_blend_crop_h1024w128.png;Splatter;1.0;rect;upper left;8;537
